pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_ALPHA_OXIDATION_OF_PHYTANATE,0.0901213171577123,0.33943592281049,0.195789002148949,0.845528455284553,1.35485944287293,2,HACL1 SLC27A2
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_AMINO_ACID_CONJUGATION,0.342741935483871,0.507820664669407,0.100990587455923,0.814516129032258,1.11970884658455,1,ACSM1
REACTOME_AMYLOID_FIBER_FORMATION,0.570190641247834,0.723014380584129,0.0652353056017703,0.600100540245166,0.961590208517213,2,NPPA
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,0.268858800773694,0.483981900452489,0.11378726182188,-0.854838709677419,-1.1699679144385,1,IGHM
REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_ANTIMICROBIAL_PEPTIDES,0.00116200276915809,0.0379587571258308,0.45505986738723,-0.991869918699187,-1.65122922623509,2,S100A8 S100A9
REACTOME_ARACHIDONIC_ACID_METABOLISM,0.844758064516129,0.886724045524764,0.05378728077603,0.57258064516129,0.787122060470325,1,EPHX2
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,0.842415316642121,0.886724045524764,0.0395172228473919,0.37848170079719,0.721581067068809,4,GOT1 SLC25A13
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_BASE_EXCISION_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.320564516129032,0.48647263539283,0.105125131597001,0.82258064516129,1.13079507278835,1,EHHADH
REACTOME_BICARBONATE_TRANSPORTERS,0.0676982591876209,0.307556329819258,0.241339976815091,-0.959677419354839,-1.31345454545455,1,SLC4A1
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.183673469387755,0.463721362933614,0.12563992130984,0.721311475409836,1.25524301801191,3,SLC27A5 SLC27A2 CYP27A1
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.086046511627907,0.33943592281049,0.234392647294686,-0.85111325137088,-1.41690260890531,2,APOE
REACTOME_BIOLOGICAL_OXIDATIONS,0.179389312977099,0.463721362933614,0.112843355675562,0.505304449149831,1.28015370833537,12,CES3 CES1 ACSM1 UGT1A1 GSTZ1 CYP27A1 FMO3 CYP2E1 MAT1A
REACTOME_BIOSYNTHESIS_OF_MARESINS,0.606585788561525,0.731994837520791,0.062249042949858,0.577235772357724,0.924952119653635,2,CYP2E1 EPHX2
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,0.768145161290323,0.823355594758065,0.0582216241124161,0.604838709677419,0.831466965285555,1,CYP2E1
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.606585788561525,0.731994837520791,0.062249042949858,0.577235772357724,0.924952119653635,2,CYP2E1 EPHX2
REACTOME_CARDIAC_CONDUCTION,0.0612737298279013,0.307556329819258,0.321775918075361,0.886178861788618,1.41999691608798,2,RYR2 NPPA
REACTOME_CARNITINE_METABOLISM,0.613953488372093,0.733749290981282,0.0762797180809272,-0.536585365853659,-0.893287942061607,2,SLC25A20 CPT1B
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.268858800773694,0.483981900452489,0.11378726182188,-0.854838709677419,-1.1699679144385,1,IGHM
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.117850953206239,0.392455116016894,0.169570644405628,0.827547060870207,1.3260463829859,2,FABP1
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.0609264436298683,0.307556329819258,0.321775918075361,0.983870967741936,1.3525195968645,1,FABP1
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.195357833655706,0.463721362933614,0.136490437780413,-0.895161290322581,-1.2251550802139,1,ASNS
REACTOME_CELL_CELL_COMMUNICATION,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_CELL_CYCLE,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_CELL_CYCLE_CHECKPOINTS,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_CELL_CYCLE_MITOTIC,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.0627906976744186,0.307556329819258,0.276500599254472,-0.861788617886179,-1.4346745736141,2,ITGB3 IGHM
REACTOME_CHOLINE_CATABOLISM,0.193548387096774,0.463721362933614,0.140406238523342,0.895161290322581,1.23057110862262,1,BHMT
REACTOME_CHROMATIN_MODIFYING_ENZYMES,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_CHYLOMICRON_ASSEMBLY,0.977469670710572,0.982557769431536,0.0401660980049421,0.360687634941893,0.577959316536625,2,MTTP
REACTOME_CHYLOMICRON_CLEARANCE,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_CHYLOMICRON_REMODELING,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,0.330232558139535,0.49247724974722,0.112378519110475,-0.691056910569106,-1.15044659204904,2,IDH3G SDHC
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT,0.977822580645161,0.982557769431536,0.0470699590082662,0.508064516129032,0.698432250839866,1,ABCD3
REACTOME_COLLAGEN_DEGRADATION,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
REACTOME_COMPLEMENT_CASCADE,0.00124596048695259,0.0388513133658854,0.45505986738723,-0.909090909090909,-1.91052243755774,4,VTN C4B C1QB C3
REACTOME_COMPLEX_I_BIOGENESIS,0.00921328234397805,0.143446230165076,0.380730400722792,-0.472727272727273,-1.7240628661361,15,NDUFS2 NDUFB5 NDUFS3 NDUFA12 NDUFB10 MT-ND4 NDUFA11 NDUFB2 NDUFS5 NDUFA8 NDUFB8 NDUFA3 NDUFC2 MT-ND5 NDUFB11
REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,0.342741935483871,0.507820664669407,0.100990587455923,0.814516129032258,1.11970884658455,1,ACSM1
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS,0.176015473887814,0.463721362933614,0.144630528034484,-0.903225806451613,-1.23619251336898,1,C1QB
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES,0.408123791102515,0.556606204167644,0.0883594442500905,-0.790322580645161,-1.08166844919786,1,CD36
REACTOME_CYP2E1_REACTIONS,0.768145161290323,0.823355594758065,0.0582216241124161,0.604838709677419,0.831466965285555,1,CYP2E1
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.554592720970537,0.704538160344053,0.0665892104103933,0.609756097560976,0.977062098225671,2,CYP27A1 CYP2E1
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,0.0576055848948661,0.307556329819258,0.321775918075361,-0.80327868852459,-1.5396708639411,3,MMP2 TNFRSF11B CD36
REACTOME_CYTOPROTECTION_BY_HMOX1,0.0609264436298683,0.307556329819258,0.321775918075361,0.983870967741936,1.3525195968645,1,FABP1
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.418604651162791,0.565181570441726,0.09754492162472,-0.642276422764228,-1.06923859731617,2,PAPSS2 SULT1A1
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.108870967741935,0.373427419354839,0.191892240384838,0.943548387096774,1.29708846584547,1,CTH
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
REACTOME_DEVELOPMENTAL_BIOLOGY,0.00298581714792756,0.0660732439831711,0.431707695803346,-0.880604842407808,-1.85065684104633,4,ITGA2B MMP2 ITGB3
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.588007736943907,0.729427319246872,0.069119845655101,-0.693548387096774,-0.949219251336899,1,PAPSS2
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.0599613152804642,0.307556329819258,0.257206466468838,-0.967741935483871,-1.32449197860963,1,THBS1
REACTOME_DISEASES_OF_GLYCOSYLATION,0.318604651162791,0.48647263539283,0.114750719227023,-0.699186991869919,-1.16398125783785,2,THBS1 PAPSS2
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_DISEASES_OF_METABOLISM,0.681022880215343,0.783861905751217,0.0451344222209097,0.379016939002692,0.843831952209099,7,UGT1A1 CYP27A1 FMO3 PAH MAT1A
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.0676982591876209,0.307556329819258,0.241339976815091,-0.959677419354839,-1.31345454545455,1,SLC4A1
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_DNA_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_DNA_REPLICATION,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_DNA_STRAND_ELONGATION,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_DUAL_INCISION_IN_GG_NER,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_ECM_PROTEOGLYCANS,0.011428449094255,0.153723844679588,0.380730400722792,-0.89344262295082,-1.7124910629549,3,ITGA2B VTN ITGB3
REACTOME_ELASTIC_FIBRE_FORMATION,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,VTN ITGB3
REACTOME_ENDOGENOUS_STEROLS,0.550403225806452,0.704433979297063,0.0745500777420554,0.709677419354839,0.975587905935051,1,CYP27A1
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
REACTOME_EPH_EPHRIN_SIGNALING,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,0.0930232558139535,0.33943592281049,0.224966093540314,-0.845528455284553,-1.40760524203647,2,SLC4A1 CA2
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,0.0930232558139535,0.33943592281049,0.224966093540314,-0.845528455284553,-1.40760524203647,2,SLC4A1 CA2
REACTOME_ESR_MEDIATED_SIGNALING,0.102325581395349,0.359976147883125,0.213927855492356,-0.83739837398374,-1.39407057624766,2,MMP2 PRMT1
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,0.00025277728762929,0.0144504349428078,0.49849310876659,-0.908333333333333,-2.15203309001995,5,ITGA2B THBS1 MMP2 VTN ITGB3
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,0.102325581395349,0.359976147883125,0.213927855492356,-0.83739837398374,-1.39407057624766,2,MMP2 PRMT1
REACTOME_FATTY_ACID_METABOLISM,0.359945872801083,0.527612967396459,0.0758886900606117,0.482132555896734,1.10125431171833,8,HACL1 SLC27A2 EHHADH ELOVL2 EPHX2 ACOT1
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.637096774193548,0.742017635138836,0.0672065093710464,0.661290322580645,0.909070548712207,1,ELOVL2
REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE,0.768145161290323,0.823355594758065,0.0582216241124161,0.596774193548387,0.820380739081747,1,SORD
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,0.408123791102515,0.556606204167644,0.0883594442500905,-0.790322580645161,-1.08166844919786,1,CD36
REACTOME_FRUCTOSE_METABOLISM,0.768145161290323,0.823355594758065,0.0582216241124161,0.596774193548387,0.820380739081747,1,SORD
REACTOME_G2_M_CHECKPOINTS,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION,0.401209677419355,0.55378237164925,0.0916795246008379,0.790322580645161,1.08645016797312,1,ABAT
REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_GLUCONEOGENESIS,0.823269513991163,0.876961004034065,0.0405756447890657,0.391046123406108,0.745535328144445,4,GOT1 SLC25A13 SLC25A11 SLC25A12
REACTOME_GLUCOSE_METABOLISM,0.952586206896552,0.973880980523151,0.0325785172778622,0.291911786176932,0.5882143584648,5,GOT1 SLC25A13 SLC25A11 PFKM SLC25A12
REACTOME_GLUCURONIDATION,0.381048387096774,0.539461236459959,0.0946646223153342,0.798387096774194,1.09753639417693,1,UGT1A1
REACTOME_GLUTATHIONE_CONJUGATION,0.524193548387097,0.683644057402183,0.0770736734944102,0.733870967741936,1.00884658454647,1,GSTZ1
REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS,0.752016129032258,0.823355594758065,0.059221919380382,0.612903225806452,0.842553191489362,1,PYGL
REACTOME_GLYCOGEN_METABOLISM,0.752016129032258,0.823355594758065,0.059221919380382,0.612903225806452,0.842553191489362,1,PYGL
REACTOME_GLYCOLYSIS,0.7678916827853,0.823355594758065,0.0562940749700968,-0.612903225806452,-0.838844919786097,1,PFKM
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,0.588007736943907,0.729427319246872,0.069119845655101,-0.693548387096774,-0.949219251336899,1,PAPSS2
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,0.136915077989601,0.413196918796023,0.156312403073186,0.813008130081301,1.30274946430089,2,DHTKD1 GNMT
REACTOME_GPCR_LIGAND_BINDING,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_HDL_REMODELING,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_HEME_DEGRADATION,0.143847487001733,0.418132949505038,0.152144922367565,0.804878048780488,1.28972196965789,2,FABP1 UGT1A1
REACTOME_HEMOSTASIS,0.0121437657659111,0.153741135012132,0.380730400722792,-0.691539194103477,-1.73173562191086,6,ITGA2B THBS1 ITGB3 IGHM
REACTOME_HISTIDINE_CATABOLISM,0.197573656845754,0.464162769165025,0.127505315300183,0.772357723577236,1.23761199108585,2,FTCD HAL
REACTOME_HOMOLOGY_DIRECTED_REPAIR,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_INFECTIOUS_DISEASE,0.0286612590950637,0.275818932131076,0.352487857583619,-0.844262295081967,-1.61822549985646,3,C3 PARP1 PRMT1
REACTOME_INFLUENZA_INFECTION,0.299806576402321,0.483981900452489,0.106729884364606,-0.846774193548387,-1.15893048128342,1,PARP1
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,0.00940973813036211,0.143446230165076,0.380730400722792,-0.901639344262295,-1.72820199013797,3,C4B C1QB C3
REACTOME_INNATE_IMMUNE_SYSTEM,0.00248302119497643,0.0567784179917944,0.431707695803346,-0.591334418661437,-2.02736338834521,12,S100A8 S100A9 VTN C4B C1QB C3
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,0.148837209302326,0.421834350314555,0.175204047558551,-0.796747967479675,-1.3263972473036,2,MARCKS CD36
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,0.00165534746331762,0.0405560128512817,0.45505986738723,-0.900826446280992,-1.89315405176176,4,ITGA2B THBS1 VTN ITGB3
REACTOME_INTEGRIN_SIGNALING,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,0.0569916891479976,0.307556329819258,0.321775918075361,-0.890053989571597,-1.48172974379062,2,MMP2
REACTOME_ION_CHANNEL_TRANSPORT,0.0645161290322581,0.307556329819258,0.252961123069611,0.959677419354839,1.31926091825308,1,RYR2
REACTOME_ION_HOMEOSTASIS,0.0645161290322581,0.307556329819258,0.252961123069611,0.959677419354839,1.31926091825308,1,RYR2
REACTOME_IRAK4_DEFICIENCY_TLR2_4,0.000158026994629515,0.0120451687017608,0.518848077743792,-0.983188749764522,-1.8845104362815,3,S100A8 S100A9
REACTOME_KETONE_BODY_METABOLISM,0.625,0.737951807228916,0.0681513438679483,0.669354838709678,0.920156774916014,1,HMGCS2
REACTOME_L1CAM_INTERACTIONS,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_LDL_CLEARANCE,0.0372836030081795,0.307556329819258,0.321775918075361,0.991935483870968,1.36360582306831,1,CES3
REACTOME_LDL_REMODELING,0.481854838709677,0.639366381730829,0.0815265143256594,0.75,1.03101903695409,1,MTTP
REACTOME_LEISHMANIA_INFECTION,0.195357833655706,0.463721362933614,0.136490437780413,-0.887096774193548,-1.21411764705882,1,C3
REACTOME_LINOLEIC_ACID_LA_METABOLISM,0.637096774193548,0.742017635138836,0.0672065093710464,0.661290322580645,0.909070548712207,1,ELOVL2
REACTOME_LONG_TERM_POTENTIATION,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_LYSINE_CATABOLISM,1,1,0.0441523058441465,0,0,1,
REACTOME_MAP2K_AND_MAPK_ACTIVATION,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,ITGA2B ITGB3
REACTOME_MAPK6_MAPK4_SIGNALING,0.0909090909090909,0.33943592281049,0.206587922696891,-0.951612903225806,-1.30241711229947,1,MMP2
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,0.0895061728395062,0.33943592281049,0.266350657088526,-0.697840260241005,-1.46656342252373,4,ITGA2B MMP2 ITGB3
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,0.323017408123791,0.48647263539283,0.102080107662747,-0.830645161290323,-1.13685561497326,1,PRMT1
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,0.30780559646539,0.48647263539283,0.088894528862045,0.603305785123967,1.15021157239994,4,UGT1A1 CYP27A1 FMO3 MAT1A
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,0.0116854424430192,0.153741135012132,0.380730400722792,0.579841977666416,1.68979425067361,22,DHTKD1 FTCD CTH BHMT CPS1 ASS1 GNMT HPD HAL ASL GSTZ1 GOT1 SLC25A13 FAH
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,0.205645161290323,0.470241935483871,0.135740943810425,0.887096774193548,1.21948488241881,1,CES1
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.752851711026616,0.823355594758065,0.0919686140000427,-0.290598290598291,-0.820714270946371,8,SLC25A12 PAPSS2 PFKM SLC25A11 SORD PYGL SLC25A13 GOT1
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,0.137330754352031,0.413196918796023,0.165656695205483,-0.919354838709677,-1.25826737967914,1,APOE
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,0.657258064516129,0.760335636185606,0.0656813601934011,0.653225806451613,0.897984322508399,1,ALDH1L1
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,0.299843014128728,0.483981900452489,0.0940503465727813,0.656456008047423,1.14238002419871,3,CTH GNMT MAT1A
REACTOME_METABOLISM_OF_LIPIDS,0.116851168511685,0.391023910239102,0.141225119642531,0.511668169617793,1.36981216725175,15,FABP1 HACL1 SLC27A5 SLC27A2 EHHADH CYP27A1 HMGCS2 ELOVL2 CYP2E1 EPHX2 ACOT1
REACTOME_METABOLISM_OF_PORPHYRINS,0.143847487001733,0.418132949505038,0.152144922367565,0.804878048780488,1.28972196965789,2,FABP1 UGT1A1
REACTOME_METABOLISM_OF_RNA,0.355899419729207,0.52392060500909,0.096240602328129,-0.814516129032258,-1.1147807486631,1,DDX47
REACTOME_METABOLISM_OF_STEROIDS,0.183673469387755,0.463721362933614,0.12563992130984,0.721311475409836,1.25524301801191,3,SLC27A5 SLC27A2 CYP27A1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,0.944186046511628,0.966733772995488,0.0552495663125249,-0.359252296326024,-0.598070251050237,2,APOE
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,0.657258064516129,0.760335636185606,0.0656813601934011,0.653225806451613,0.897984322508399,1,ALDH1L1
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,0.00116200276915809,0.0379587571258308,0.45505986738723,-0.991869918699187,-1.65122922623509,2,S100A8 S100A9
REACTOME_METHIONINE_SALVAGE_PATHWAY,0.542338709677419,0.699331494057725,0.0753093764172773,0.725806451612903,0.997760358342666,1,GOT1
REACTOME_METHYLATION,0.810483870967742,0.866031052155562,0.0557104226766671,0.588709677419355,0.80929451287794,1,MAT1A
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.574468085106383,0.723091938317392,0.0702812841717392,-0.701612903225807,-0.960256684491979,1,SIRT5
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,0.649903288201161,0.754371667861246,0.0642140881844605,-0.669354838709677,-0.916106951871658,1,PMPCB
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,0.858870967741936,0.896000328732063,0.0530212512043078,0.556451612903226,0.76494960806271,1,ACOT1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,0.818840579710145,0.873599747560123,0.0845557442441281,-0.294117647058824,-0.736522254685331,6,IDH3G SLC25A12 PMPCB NDUFB8 OTC SLC25A13
REACTOME_MITOCHONDRIAL_TRANSLATION,0.384912959381045,0.539980143426169,0.0916795246008379,-0.798387096774194,-1.09270588235294,1,ERAL1
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.25531914893617,0.483981900452489,0.117249716749792,-0.870967741935484,-1.19204278074866,1,MCM6
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,0.0590895168852337,0.307556329819258,0.321775918075361,-0.886178861788618,-1.47527857098053,2,VTN ITGB3
REACTOME_MUSCLE_CONTRACTION,0.00443519601029422,0.0921983170624798,0.407017918923954,0.744357989208659,1.70021176759861,8,MYL4 RYR2 MYL7 NPPA MYBPC3 TNNC1
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,0.011428449094255,0.153723844679588,0.380730400722792,-0.89344262295082,-1.7124910629549,3,ITGA2B MMP2 ITGB3
REACTOME_NEURONAL_SYSTEM,0.391681109185442,0.545016715823962,0.0845557442441281,0.682926829268293,1.09430955001275,2,ABAT ACTN2
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,0.608870967741936,0.731994837520791,0.0694481442003175,0.67741935483871,0.931243001119821,1,ACTN2
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.401209677419355,0.55378237164925,0.0916795246008379,0.790322580645161,1.08645016797312,1,ABAT
